FY,Department,Division,Month,Category,Category_Group,Perm_Budget,Current_Budget,Expenditure,Balance,Date,Fiscal_Month,Month_Name
FY24,Media Support Services,Academic Technology,a/o 1/31/24,Training/Travel,Training & Travel,4025,4025,1605.41,2419.59,2024-01-31,7,Jan
FY24,Media Support Services,Academic Technology,a/o 2/29/24,Training/Travel,Training & Travel,4025,4025,6945.41,-2920.41,2024-02-29,8,Feb
FY24,Media Support Services,Academic Technology,a/o 3/31/24,Training/Travel,Training & Travel,4025,4025,8695.41,-4670.41,2024-03-31,9,Mar
FY24,Media Support Services,Academic Technology,a/o 4/30/24,Training/Travel,Training & Travel,4025,4025,10144.619999999999,-6119.619999999999,2024-04-30,10,Apr
FY24,Media Support Services,Academic Technology,a/o 5/31/24,Training/Travel,Training & Travel,4025,4025,10144.619999999999,-6119.619999999999,2024-05-31,11,May
FY24,Media Support Services,Academic Technology,a/o 6/30/24,Training/Travel,Training & Travel,4025,4025,10144.619999999999,-6119.619999999999,2024-06-30,12,Jun
FY24,Media Support Services,Academic Technology,a/o 7/31/23,University/Parking/Electrical,Other,0,0,13728,-13728,2023-07-31,1,Jul
FY24,Media Support Services,Academic Technology,a/o 8/31/23,University/Parking/Electrical,Other,0,0,2112,-2112,2023-08-31,2,Aug
FY24,Media Support Services,Academic Technology,a/o 9/30/23,University/Parking/Electrical,Other,0,0,2112,-2112,2023-09-30,3,Sep
FY24,Media Support Services,Academic Technology,a/o 10/31/23,University/Parking/Electrical,Other,0,0,2112,-2112,2023-10-31,4,Oct
FY24,Media Support Services,Academic Technology,a/o 11/30/23,University/Parking/Electrical,Other,0,0,2321.13,-2321.13,2023-11-30,5,Nov
FY24,Media Support Services,Academic Technology,a/o 12/31/23,University/Parking/Electrical,Other,0,0,2331.13,-2331.13,2023-12-31,6,Dec
FY24,Media Support Services,Academic Technology,a/o 1/31/24,University/Parking/Electrical,Other,0,0,2331.13,-2331.13,2024-01-31,7,Jan
FY24,Media Support Services,Academic Technology,a/o 2/29/24,University/Parking/Electrical,Other,0,0,2341.13,-2341.13,2024-02-29,8,Feb
FY24,Media Support Services,Academic Technology,a/o 3/31/24,University/Parking/Electrical,Other,0,0,2351.13,-2351.13,2024-03-31,9,Mar
FY24,Media Support Services,Academic Technology,a/o 4/30/24,University/Parking/Electrical,Other,0,0,2361.13,-2361.13,2024-04-30,10,Apr
FY24,Media Support Services,Academic Technology,a/o 5/31/24,University/Parking/Electrical,Other,0,0,2371.13,-2371.13,2024-05-31,11,May
FY24,Media Support Services,Academic Technology,a/o 6/30/24,University/Parking/Electrical,Other,0,0,2381.13,-2381.13,2024-06-30,12,Jun
FY24,Media Support Services,Academic Technology,a/o 10/31/23,Equipment/Repair,Equipment & Hardware,5600,5600,1689.56,3910.44,2023-10-31,4,Oct
FY24,Media Support Services,Academic Technology,a/o 11/30/23,Equipment/Repair,Equipment & Hardware,5600,5600,1689.56,3910.44,2023-11-30,5,Nov
FY24,Media Support Services,Academic Technology,a/o 12/31/23,Equipment/Repair,Equipment & Hardware,5600,5600,1689.56,3910.44,2023-12-31,6,Dec
FY24,Media Support Services,Academic Technology,a/o 1/31/24,Equipment/Repair,Equipment & Hardware,5600,5600,1689.56,3910.44,2024-01-31,7,Jan
FY24,Media Support Services,Academic Technology,a/o 2/29/24,Equipment/Repair,Equipment & Hardware,5600,5600,1689.56,3910.44,2024-02-29,8,Feb
FY24,Media Support Services,Academic Technology,a/o 3/31/24,Equipment/Repair,Equipment & Hardware,5600,5600,1689.56,-807.9300000000003,2024-03-31,9,Mar
FY24,Media Support Services,Academic Technology,a/o 4/30/24,Equipment/Repair,Equipment & Hardware,5600,5600,1689.56,-807.9300000000003,2024-04-30,10,Apr
FY24,Media Support Services,Academic Technology,a/o 5/31/24,Equipment/Repair,Equipment & Hardware,5600,5600,6407.93,-807.9300000000003,2024-05-31,11,May
FY24,Media Support Services,Academic Technology,a/o 6/30/24,Equipment/Repair,Equipment & Hardware,5600,5600,6407.93,-807.9300000000003,2024-06-30,12,Jun
FY24,Media Support Services,Academic Technology,a/o 9/30/23,Recoveries/Project Mgt Fees,Recoveries & Revenue,-169000,-169000,-150,-168850,2023-09-30,3,Sep
FY24,Media Support Services,Academic Technology,a/o 10/31/23,Recoveries/Project Mgt Fees,Recoveries & Revenue,-169000,-169000,-5118.81,-163881.19,2023-10-31,4,Oct
FY24,Media Support Services,Academic Technology,a/o 11/30/23,Recoveries/Project Mgt Fees,Recoveries & Revenue,-169000,-169000,-5026.22,-163973.78,2023-11-30,5,Nov
FY24,Media Support Services,Academic Technology,a/o 12/31/23,Recoveries/Project Mgt Fees,Recoveries & Revenue,-169000,-169000,-5062.08,-163937.92,2023-12-31,6,Dec
FY24,Media Support Services,Academic Technology,a/o 1/31/24,Recoveries/Project Mgt Fees,Recoveries & Revenue,-169000,-169000,-2472.08,-166527.92,2024-01-31,7,Jan
FY24,Media Support Services,Academic Technology,a/o 2/29/24,Recoveries/Project Mgt Fees,Recoveries & Revenue,-169000,-169000,-22071.34,-146928.66,2024-02-29,8,Feb
FY24,Media Support Services,Academic Technology,a/o 3/31/24,Recoveries/Project Mgt Fees,Recoveries & Revenue,-169000,-169000,-98025.25,-70974.75,2024-03-31,9,Mar
FY24,Media Support Services,Academic Technology,a/o 4/30/24,Recoveries/Project Mgt Fees,Recoveries & Revenue,-169000,-169000,-98025.25,-70974.75,2024-04-30,10,Apr
FY24,Media Support Services,Academic Technology,a/o 5/31/24,Recoveries/Project Mgt Fees,Recoveries & Revenue,-169000,-169000,-120901.83,-48098.17,2024-05-31,11,May
FY24,Media Support Services,Academic Technology,a/o 6/30/24,Recoveries/Project Mgt Fees,Recoveries & Revenue,-169000,-169000,-274501.76,105501.76000000001,2024-06-30,12,Jun
FY24,Academic Technologies,Academic Technology,a/o 7/31/23,Salaries,Salaries,221611,221611,24356.24,-68683.88,2023-07-31,1,Jul
FY24,Academic Technologies,Academic Technology,a/o 8/31/23,Salaries,Salaries,219573.4,219573.4,48712.48,-70901.48000000001,2023-08-31,2,Aug
FY24,Academic Technologies,Academic Technology,a/o 9/30/23,Salaries,Salaries,219573.4,219573.4,85246.84,-71171.48000000001,2023-09-30,3,Sep
FY24,Academic Technologies,Academic Technology,a/o 10/31/23,Salaries,Salaries,219573.4,219573.4,97424.96,-71261.48000000001,2023-10-31,4,Oct
FY24,Academic Technologies,Academic Technology,a/o 11/30/23,Salaries,Salaries,219573.4,219573.4,121781.2,-71441.48000000001,2023-11-30,5,Nov
FY24,Academic Technologies,Academic Technology,a/o 12/31/23,Salaries,Salaries,219573.4,219573.4,146137.44,-74523.07999999999,2023-12-31,6,Dec
FY24,Academic Technologies,Academic Technology,a/o 1/31/24,Salaries,Salaries,223626.4,223626.4,171601.28,-71274.07999999999,2024-01-31,7,Jan
FY24,Academic Technologies,Academic Technology,a/o 2/29/24,Salaries,Salaries,223626.4,223626.4,196441.12,-71454.07999999999,2024-02-29,8,Feb
FY24,Academic Technologies,Academic Technology,a/o 3/31/24,Salaries,Salaries,223626.4,223626.4,233700.88,-71724.07999999999,2024-03-31,9,Mar
FY24,Academic Technologies,Academic Technology,a/o 4/30/24,Salaries,Salaries,223626.4,223626.4,246120.8,-71814.07999999999,2024-04-30,10,Apr
FY24,Academic Technologies,Academic Technology,a/o 5/31/24,Salaries,Salaries,223626.4,223626.4,283380.56,-72084.07999999999,2024-05-31,11,May
FY24,Academic Technologies,Academic Technology,a/o 6/30/24,Salaries,Salaries,223626.4,223626.4,295800.48,-72174.07999999999,2024-06-30,12,Jun
FY24,Academic Technologies,Academic Technology,a/o 1/31/24,Bonuses/On Call/OT,Bonus/OT/VSDP,1167,1167,2618,-1451,2024-01-31,7,Jan
FY24,Academic Technologies,Academic Technology,a/o 2/29/24,Bonuses/On Call/OT,Bonus/OT/VSDP,1167,1167,2618,-1451,2024-02-29,8,Feb
FY24,Academic Technologies,Academic Technology,a/o 3/31/24,Bonuses/On Call/OT,Bonus/OT/VSDP,1167,1167,2618,-1451,2024-03-31,9,Mar
FY24,Academic Technologies,Academic Technology,a/o 4/30/24,Bonuses/On Call/OT,Bonus/OT/VSDP,1167,1167,2618,-1451,2024-04-30,10,Apr
FY24,Academic Technologies,Academic Technology,a/o 5/31/24,Bonuses/On Call/OT,Bonus/OT/VSDP,1167,1167,2618,-1451,2024-05-31,11,May
FY24,Academic Technologies,Academic Technology,a/o 6/30/24,Bonuses/On Call/OT,Bonus/OT/VSDP,1167,1167,2618,-1451,2024-06-30,12,Jun
FY24,Academic Technologies,Academic Technology,a/o 7/31/23,Hourly/Student Wages,Salaries,0,0,2144,-2144,2023-07-31,1,Jul
FY24,Academic Technologies,Academic Technology,a/o 8/31/23,Hourly/Student Wages,Salaries,0,0,5645.85,-5645.85,2023-08-31,2,Aug
FY24,Academic Technologies,Academic Technology,a/o 9/30/23,Hourly/Student Wages,Salaries,0,0,10168.42,-10168.42,2023-09-30,3,Sep
FY24,Academic Technologies,Academic Technology,a/o 10/31/23,Hourly/Student Wages,Salaries,0,0,12246.37,-12246.37,2023-10-31,4,Oct
FY24,Academic Technologies,Academic Technology,a/o 11/30/23,Hourly/Student Wages,Salaries,0,0,16608.33,-16608.33,2023-11-30,5,Nov
FY24,Academic Technologies,Academic Technology,a/o 12/31/23,Hourly/Student Wages,Salaries,0,0,20568.4,-20568.4,2023-12-31,6,Dec
FY24,Academic Technologies,Academic Technology,a/o 1/31/24,Hourly/Student Wages,Salaries,0,0,24123.84,-24123.84,2024-01-31,7,Jan
FY24,Academic Technologies,Academic Technology,a/o 2/29/24,Hourly/Student Wages,Salaries,0,0,29049.92,-29049.92,2024-02-29,8,Feb
FY24,Academic Technologies,Academic Technology,a/o 3/31/24,Hourly/Student Wages,Salaries,0,0,36553.87,-36553.87,2024-03-31,9,Mar
FY24,Academic Technologies,Academic Technology,a/o 4/30/24,Hourly/Student Wages,Salaries,0,0,39509.26,-39509.26,2024-04-30,10,Apr
FY24,Academic Technologies,Academic Technology,a/o 5/31/24,Hourly/Student Wages,Salaries,0,0,48620.19,-48620.19,2024-05-31,11,May
FY24,Academic Technologies,Academic Technology,a/o 6/30/24,Hourly/Student Wages,Salaries,0,0,51036.62,-51036.62,2024-06-30,12,Jun
FY24,Academic Technologies,Academic Technology,a/o 7/31/23,Fringe Part-time,Fringes,0,0,182.24,-182.24,2023-07-31,1,Jul
FY24,Academic Technologies,Academic Technology,a/o 8/31/23,Fringe Part-time,Fringes,0,0,469.91,-469.91,2023-08-31,2,Aug
FY24,Academic Technologies,Academic Technology,a/o 9/30/23,Fringe Part-time,Fringes,0,0,679.99,-679.99,2023-09-30,3,Sep
FY24,Academic Technologies,Academic Technology,a/o 10/31/23,Fringe Part-time,Fringes,0,0,779.11,-779.11,2023-10-31,4,Oct
FY24,Academic Technologies,Academic Technology,a/o 11/30/23,Fringe Part-time,Fringes,0,0,1034.89,-1034.89,2023-11-30,5,Nov
FY24,Academic Technologies,Academic Technology,a/o 12/31/23,Fringe Part-time,Fringes,0,0,1223.89,-1223.89,2023-12-31,6,Dec
FY24,Academic Technologies,Academic Technology,a/o 1/31/24,Fringe Part-time,Fringes,0,0,1386.69,-1386.69,2024-01-31,7,Jan
FY24,Academic Technologies,Academic Technology,a/o 2/29/24,Fringe Part-time,Fringes,0,0,1642.02,-1642.02,2024-02-29,8,Feb
FY24,Academic Technologies,Academic Technology,a/o 3/31/24,Fringe Part-time,Fringes,0,0,2005.94,-2005.94,2024-03-31,9,Mar
FY24,Academic Technologies,Academic Technology,a/o 4/30/24,Fringe Part-time,Fringes,0,0,2136.17,-2136.17,2024-04-30,10,Apr
FY24,Academic Technologies,Academic Technology,a/o 5/31/24,Fringe Part-time,Fringes,0,0,2521.95,-2521.95,2024-05-31,11,May
FY24,Academic Technologies,Academic Technology,a/o 6/30/24,Fringe Part-time,Fringes,0,0,2629.05,-2629.05,2024-06-30,12,Jun
FY24,Academic Technologies,Academic Technology,a/o 7/31/23,Fringes,Fringes,73128,73128,9694.71,-43208.104640000005,2023-07-31,1,Jul
FY24,Academic Technologies,Academic Technology,a/o 8/31/23,Fringes,Fringes,73128,73128,19341.04,-42192.71280000001,2023-08-31,2,Aug
FY24,Academic Technologies,Academic Technology,a/o 9/30/23,Fringes,Fringes,72256,72256,33738,-43064.72188000001,2023-09-30,3,Sep
FY24,Academic Technologies,Academic Technology,a/o 10/31/23,Fringes,Fringes,72256,72256,38536.99,-43064.72824,2023-10-31,4,Oct
FY24,Academic Technologies,Academic Technology,a/o 11/30/23,Fringes,Fringes,72256,72256,48134.97,-43064.740959999996,2023-11-30,5,Nov
FY24,Academic Technologies,Academic Technology,a/o 12/31/23,Fringes,Fringes,72256,72256,57732.94,-44216.67888000001,2023-12-31,6,Dec
FY24,Academic Technologies,Academic Technology,a/o 1/31/24,Fringes,Fringes,72256,72256,68515.42,-45209.20240000001,2024-01-31,7,Jan
FY24,Academic Technologies,Academic Technology,a/o 2/29/24,Fringes,Fringes,72256,72256,78305.38,-45209.20592000001,2024-02-29,8,Feb
FY24,Academic Technologies,Academic Technology,a/o 3/31/24,Fringes,Fringes,72256,72256,92877.93,-45096.82119999999,2024-03-31,9,Mar
FY24,Academic Technologies,Academic Technology,a/o 4/30/24,Fringes,Fringes,72256,72256,97772.90999999999,-45096.82295999999,2024-04-30,10,Apr
FY24,Academic Technologies,Academic Technology,a/o 5/31/24,Fringes,Fringes,72256,72256,112457.84,-45096.81823999999,2024-05-31,11,May
FY24,Academic Technologies,Academic Technology,a/o 6/30/24,Fringes,Fringes,72256,72256,117352.83,-45096.83,2024-06-30,12,Jun
FY24,Academic Technologies,Academic Technology,a/o 7/31/23,Equipment lease/Printing,Supplies & Printing,0,0,44.23,-44.23,2023-07-31,1,Jul
FY24,Academic Technologies,Academic Technology,a/o 8/31/23,Equipment lease/Printing,Supplies & Printing,0,0,88.46,-88.46,2023-08-31,2,Aug
FY24,Academic Technologies,Academic Technology,a/o 9/30/23,Equipment lease/Printing,Supplies & Printing,0,0,132.69,-132.69,2023-09-30,3,Sep
FY24,Academic Technologies,Academic Technology,a/o 10/31/23,Equipment lease/Printing,Supplies & Printing,0,0,176.92,-176.92,2023-10-31,4,Oct
FY24,Academic Technologies,Academic Technology,a/o 11/30/23,Equipment lease/Printing,Supplies & Printing,0,0,221.22,-221.22,2023-11-30,5,Nov
FY24,Academic Technologies,Academic Technology,a/o 12/31/23,Equipment lease/Printing,Supplies & Printing,0,0,265.45,-265.45,2023-12-31,6,Dec
FY24,Academic Technologies,Academic Technology,a/o 1/31/24,Equipment lease/Printing,Supplies & Printing,0,0,309.68,-309.68,2024-01-31,7,Jan
FY24,Academic Technologies,Academic Technology,a/o 2/29/24,Equipment lease/Printing,Supplies & Printing,0,0,353.94,-353.94,2024-02-29,8,Feb
FY24,Academic Technologies,Academic Technology,a/o 3/31/24,Equipment lease/Printing,Supplies & Printing,0,0,398.17,-398.17,2024-03-31,9,Mar
FY24,Academic Technologies,Academic Technology,a/o 4/30/24,Equipment lease/Printing,Supplies & Printing,0,0,442.40000000000003,-442.40000000000003,2024-04-30,10,Apr
FY24,Academic Technologies,Academic Technology,a/o 5/31/24,Equipment lease/Printing,Supplies & Printing,0,0,486.64,-486.64,2024-05-31,11,May
FY24,Academic Technologies,Academic Technology,a/o 6/30/24,Equipment lease/Printing,Supplies & Printing,0,0,590.87,-590.87,2024-06-30,12,Jun
FY24,Academic Technologies,Academic Technology,a/o 7/31/23,Internal charge/Recovery,Recoveries & Revenue,0,0,-8595,8595,2023-07-31,1,Jul
FY24,Academic Technologies,Academic Technology,a/o 8/31/23,Internal charge/Recovery,Recoveries & Revenue,0,0,-9265,9265,2023-08-31,2,Aug
FY24,Academic Technologies,Academic Technology,a/o 9/30/23,Internal charge/Recovery,Recoveries & Revenue,0,0,-11915,11915,2023-09-30,3,Sep
FY24,Academic Technologies,Academic Technology,a/o 10/31/23,Internal charge/Recovery,Recoveries & Revenue,0,0,-34940,34940,2023-10-31,4,Oct
FY24,Academic Technologies,Academic Technology,a/o 11/30/23,Internal charge/Recovery,Recoveries & Revenue,0,0,-86065,86065,2023-11-30,5,Nov
FY24,Academic Technologies,Academic Technology,a/o 12/31/23,Internal charge/Recovery,Recoveries & Revenue,0,0,-85585,85585,2023-12-31,6,Dec
FY24,Academic Technologies,Academic Technology,a/o 1/31/24,Internal charge/Recovery,Recoveries & Revenue,0,0,-84475,84475,2024-01-31,7,Jan
FY24,Academic Technologies,Academic Technology,a/o 2/29/24,Internal charge/Recovery,Recoveries & Revenue,0,0,-184475,184475,2024-02-29,8,Feb
FY24,Academic Technologies,Academic Technology,a/o 3/31/24,Internal charge/Recovery,Recoveries & Revenue,0,0,-184475,184475,2024-03-31,9,Mar
FY24,Academic Technologies,Academic Technology,a/o 4/30/24,Internal charge/Recovery,Recoveries & Revenue,0,0,-184475,184475,2024-04-30,10,Apr
FY24,Academic Technologies,Academic Technology,a/o 5/31/24,Internal charge/Recovery,Recoveries & Revenue,0,0,-184475,184475,2024-05-31,11,May
FY24,Academic Technologies,Academic Technology,a/o 6/30/24,Internal charge/Recovery,Recoveries & Revenue,0,0,-184475,184475,2024-06-30,12,Jun
FY24,Academic Technologies,Academic Technology,a/o 2/29/24,SLA's,Recoveries & Revenue,0,0,-1614.03,1614.03,2024-02-29,8,Feb
FY24,Academic Technologies,Academic Technology,a/o 10/31/23,Clothing/Supplies/Postage,Supplies & Printing,1867,1867,1726.93,140.06999999999994,2023-10-31,4,Oct
FY24,Academic Technologies,Academic Technology,a/o 11/30/23,Clothing/Supplies/Postage,Supplies & Printing,1867,1867,1726.93,140.06999999999994,2023-11-30,5,Nov
FY24,Academic Technologies,Academic Technology,a/o 12/31/23,Clothing/Supplies/Postage,Supplies & Printing,1867,1867,3804.83,-1937.83,2023-12-31,6,Dec
FY24,Academic Technologies,Academic Technology,a/o 1/31/24,Clothing/Supplies/Postage,Supplies & Printing,1867,1867,3804.83,-1937.83,2024-01-31,7,Jan
FY24,Academic Technologies,Academic Technology,a/o 2/29/24,Clothing/Supplies/Postage,Supplies & Printing,1867,1867,3979.31,-2112.31,2024-02-29,8,Feb
FY24,Academic Technologies,Academic Technology,a/o 3/31/24,Clothing/Supplies/Postage,Supplies & Printing,1867,1867,6436.8,-4569.8,2024-03-31,9,Mar
FY24,Academic Technologies,Academic Technology,a/o 4/30/24,Clothing/Supplies/Postage,Supplies & Printing,1867,1867,6436.8,-4569.8,2024-04-30,10,Apr
FY24,Academic Technologies,Academic Technology,a/o 5/31/24,Clothing/Supplies/Postage,Supplies & Printing,1867,1867,2927.2799999999997,-1060.2799999999997,2024-05-31,11,May
FY24,Academic Technologies,Academic Technology,a/o 6/30/24,Clothing/Supplies/Postage,Supplies & Printing,1867,1867,2927.2799999999997,-1060.2799999999997,2024-06-30,12,Jun
FY24,Academic Technologies,Academic Technology,a/o 8/31/23,University/FMD,Other,0,0,1360.08,-1360.08,2023-08-31,2,Aug
FY24,Academic Technologies,Academic Technology,a/o 9/30/23,University/FMD,Other,0,0,1360.08,-1360.08,2023-09-30,3,Sep
FY24,Academic Technologies,Academic Technology,a/o 10/31/23,University/FMD,Other,0,0,1360.08,-1360.08,2023-10-31,4,Oct
FY24,Academic Technologies,Academic Technology,a/o 11/30/23,University/FMD,Other,0,0,1360.08,-1360.08,2023-11-30,5,Nov
FY24,Academic Technologies,Academic Technology,a/o 12/31/23,University/FMD,Other,0,0,1360.08,-1360.08,2023-12-31,6,Dec
FY24,Academic Technologies,Academic Technology,a/o 1/31/24,University/FMD,Other,0,0,1360.08,-1360.08,2024-01-31,7,Jan
FY24,Academic Technologies,Academic Technology,a/o 2/29/24,University/FMD,Other,0,0,1360.08,-1360.08,2024-02-29,8,Feb
FY24,Academic Technologies,Academic Technology,a/o 3/31/24,University/FMD,Other,0,0,1360.08,-1360.08,2024-03-31,9,Mar
FY24,Academic Technologies,Academic Technology,a/o 4/30/24,University/FMD,Other,0,0,1360.08,-1360.08,2024-04-30,10,Apr
FY24,Academic Technologies,Academic Technology,a/o 5/31/24,University/FMD,Other,0,0,1360.08,-1360.08,2024-05-31,11,May
FY24,Academic Technologies,Academic Technology,a/o 6/30/24,University/FMD,Other,0,0,1360.08,-1360.08,2024-06-30,12,Jun
FY24,Academic Technologies,Academic Technology,a/o 7/31/23,Telecomm/Wireless,Telecomm & Network,2240,2240,119.8,2120.2,2023-07-31,1,Jul
FY24,Academic Technologies,Academic Technology,a/o 8/31/23,Telecomm/Wireless,Telecomm & Network,1880,1880,239.6,1640.4,2023-08-31,2,Aug
FY24,Academic Technologies,Academic Technology,a/o 9/30/23,Telecomm/Wireless,Telecomm & Network,1880,1880,359.4,1520.6,2023-09-30,3,Sep
